FACILITYID,flood_risk,wildfire_risk,lst_avg,percent_tree_cover,flood_risk_pcntl,wildfire_risk_pcntl,lst_avg_pcntl,percent_tree_cover_pcntl,climate_score,mean_ozone,avg_pm25,pesticides,trafficProx,mean_ozone_pcntl,avg_pm25_pcntl,pesticides_pcntl,trafficProx_pcntl,exposure_score,npl_prox,rmp_prox,haz_prox,npl_prox_pcntl,rmp_prox_pcntl,haz_prox_pcntl,effects_score,final_risk_score,final_risk_score_pcntl,FID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDa,Creator,EditDate,Editor,SHAPE_Le_1,SHAPE_Area
10004004,11.123977347035934,52.975,33.16833333333335,23.48971173652589,64.06429391504018,56.729222520107236,38.72135102533172,41.35702746365105,49.11686887485937,63.926920572916664,8.391666650772095,35.76164436340332,0,76.6050054406964,77.48236570808464,91.0455764075067,63.270440251572325,76.46803522415352,0.08326376646710765,0.18008825523882172,2.236691463366648,79.73190348525469,58.01608579088472,87.72117962466488,74.0335099786317,66.53947135921487,95.656836461126,561,GARDEN STATE YOUTH CORRECTIONAL FACILITY,55 HOGBACK RD,CROSSWICKS,NJ,08515,-999,(609) 298-6300,STATE,OPEN,1417,BURLINGTON,34005,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.state.nj.us/corrections/pages/offender_stats.html, http://www.state.nj.us/treasury/omb/publications/12budget/pdf/26.pdf",2020-02-04,IMAGERY/OTHER,2020-02-04,https://www.state.nj.us/corrections/pages/index.shtml,JUVENILE,1168,0.0176029199805,{7646107B-0495-46BB-BD4A-5F08E8EEDE8D},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,2257.498549987076,1.5868414292e-5
10003993,4.929950963828246,68.08510638297872,32.1664912280702,17.558945369429853,50.17221584385763,61.76943699731904,30.4583835946924,48.35756596661282,46.22235326475158,61.080589294433594,7.240000152587891,22.909822463989254,NA,53.69967355821545,49.21323928377645,79.5710455764075,NA,59.46611331492912,0.2257567317716065,0.05388196604720299,0.8715695799718564,94.4235924932976,22.62734584450402,78.01608579088472,55.0342134535141,53.5742266777316,72.97587131367293,562,EDNA MAHAN CORRECTIONAL FACILITY FOR WOMEN,"30 COUNTY RD 513, P.O. BOX 4004",CLINTON,NJ,08809,-999,(908) 735-7111,STATE,OPEN,646,HUNTERDON,34019,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.state.nj.us/corrections/pages/offender_stats.html, http://www.state.nj.us/treasury/omb/publications/12budget/pdf/26.pdf",2020-02-04,IMAGERY/OTHER,2020-02-04,https://www.state.nj.us/corrections/pages/index.shtml,MAXIMUM,648,0.0188478490138,{0B1F1DD8-1FF2-4055-810B-080A80DC58C1},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,2465.5824742141535,2.4213869479e-5
10001512,2.2622692094472554,54.375,31.060000000000045,16.182956948479152,39.83926521239954,56.997319034852545,21.35102533172497,50.13462574044157,39.48485661912483,61.08627192179362,7.3199999809265135,6.59898567199707,NA,53.75408052230686,51.3293543136191,39.24932975871314,NA,47.665391144175096,0.09678361168685722,0.08315553459293694,2.430201426816483,82.68096514745308,34.2627345844504,88.63270777479893,63.08709441288535,50.07911405872842,63.53887399463807,569,MOUNTAINVIEW YOUTH CORRECTIONAL FACILITY,31 PETTICOAT LN,ANNANDALE,NJ,08801,-999,(908) 638-6191,STATE,OPEN,675,HUNTERDON,34019,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.state.nj.us/corrections/pages/offender_stats.html, http://www.state.nj.us/treasury/omb/publications/12budget/pdf/26.pdf",2020-02-04,IMAGERY/OTHER,2020-02-04,https://www.state.nj.us/corrections/pages/index.shtml,JUVENILE,710,0.0226439930183,{C4C627A3-E9A9-4DE9-9228-A72EAD547DC1},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,2872.2026969279377,2.3232335416e-5
10004003,19.44922294280016,2.676470588235294,37.49000000000001,1.8342866785510303,77.55453501722158,18.98123324396783,69.96381182147165,78.67528271405493,53.353246357813624,64.04869842529297,8.944444338480631,21.553176879882813,NA,76.98585418933624,88.8768312533912,77.15817694369973,NA,80.82154550135954,0.0780116898960167,2.706047921694984,23.94592775709403,78.39142091152816,96.13941018766756,98.65951742627344,90.5947419430528,74.92317793407531,98.76675603217156,570,NEW JERSEY STATE PRISON,600 CASS ST,TRENTON,NJ,08608,-999,(609) 292-9700,STATE,OPEN,1587,MERCER,34021,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.state.nj.us/corrections/pages/offender_stats.html, http://www.state.nj.us/treasury/omb/publications/12budget/pdf/26.pdf",2020-02-04,IMAGERY/OTHER,2020-02-04,https://www.state.nj.us/corrections/pages/index.shtml,MAXIMUM,1819,0.00916416444517,{CBF99673-BB99-4785-8137-E65DAC617D74},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,1203.439972880922,5.060462924e-6
10003990,3.202010880791045,33.48888888888889,42.37000000000003,1.6423678724593491,44.08725602755453,47.72117962466488,84.49939686369119,79.26763597199783,61.26937339435491,63.79601287841797,8.983333587646484,0,NA,76.06093579978237,89.58220293000542,7.399463806970509,NA,36.94263629080096,0.69698798417492,0.9620329366571732,41.012393415860885,98.39142091152814,84.77211796246648,99.24932975871312,93.89575310419468,64.03592092978352,92.8686327077748,571,NORTHERN STATE PRISON,168 FRONTAGE RD,NEWARK,NJ,07114,-999,(973) 465-0068,STATE,OPEN,2378,ESSEX,34013,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.state.nj.us/corrections/pages/offender_stats.html, http://www.state.nj.us/treasury/omb/publications/12budget/pdf/26.pdf",2020-02-04,IMAGERY/OTHER,2020-02-04,https://www.state.nj.us/corrections/pages/index.shtml,MEDIUM,1530,0.0197777517545,{6A7E2582-B98D-44CE-AAAB-70365A1F74B7},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,2425.101607960601,1.1128746535e-5
10002723,3.485973682350798,98.01818181818182,38.55169491525425,7.379690942050661,45.2353616532721,69.3833780160858,72.73823884197829,63.7587506731287,61.76735747774762,74.90411376953125,7.9888888994852705,5.0736823081970215,0,97.49727965179544,68.74660879001627,33.40482573726541,63.270440251572325,61.3498437839299,0.00951889957193774,0.118504922194655,0.13376203787901278,12.600536193029493,43.9142091152815,48.63270777479893,29.96683299625752,51.02801141931168,66.05898123324397,577,GAINESVILLE STATE SCHOOL,1379 FM 678,GAINESVILLE,TX,76240,-999,(940) 665-0701,STATE,OPEN,335,COOKE,48097,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.tjjd.texas.gov/programs/prea.aspx,2015-03-05,IMAGERY/OTHER,2020-02-18,http://www.tjjd.texas.gov/programs/facilities_list.aspx,JUVENILE,350,0.0221700255201,{80E61336-7B6A-4AEA-853E-6189091AF144},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,2642.8912624434356,2.3870186825e-5
10002281,8.685172054335858,70.07142857142857,28.13465116279071,43.759689662215344,59.81630309988519,62.19839142091153,7.297949336550061,20.14001077005923,27.193481713847675,56.2259152730306,7.380000114440918,27.436748504638672,0,10.44613710554951,53.06565382528486,85.25469168900804,63.270440251572325,41.58360113249658,0.03001014807863271,0.10222955273819807,0.30624275158726505,53.94101876675603,39.46380697050939,66.05898123324397,52.00159502857883,40.25955929164103,34.20911528150134,587,CAYUGA CORRECTIONAL FACILITY,2202 STATE ROUTE 38A,MORAVIA,NY,13118,1150,(315) 497-1110,STATE,OPEN,926,CAYUGA,36011,USA,922140,CORRECTIONAL INSTITUTIONS,https://doccs.ny.gov/location/cayuga-correctional-facility,2017-10-04,IMAGERY/OTHER,2020-02-13,https://doccs.ny.gov/location/cayuga-correctional-facility,MEDIUM,1282,0.0224424679366,{556EA045-F3C0-4DA7-A4B6-6DA6148FC2D5},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,2829.1226714466825,1.9412947899e-5
10004241,45.47286956939588,6.7272727272727275,35.210000000000036,19.64870644025376,94.31687715269804,26.273458445040216,55.72979493365501,45.772751750134624,50.14184163542549,58.8698616027832,7.800000190734863,11.557002782821655,0,28.618063112078342,63.70048833423766,63.2171581769437,63.270440251572325,51.96425509012987,0.01720735325114642,0.19722874318993297,0.01941554855726712,34.47721179624665,60.6970509383378,6.166219839142091,23.455223587833252,41.85377343779621,39.41018766756032,616,FCI YAZOO CITY LOW CAMP,2225 HALEY BARBOUR PARKWAY,YAZOO CITY,MS,39194,-999,(662) 751-4800,FEDERAL,OPEN,179,YAZOO,28163,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/yaz/,2016-02-16,IMAGERY/OTHER,2020-01-07,https://www.bop.gov/locations/,MINIMUM,256,0.00283293810653,{AFB9D85D-9B61-4C35-8764-7BF940AD74AA},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,338.2326781378325,2.43164858e-7
10006598,3.03900641884442,74.84375,35.27000000000004,24.18020517144462,43.34098737083812,63.53887399463807,56.332931242460795,40.54927302100161,50.080762712860775,64.27166748046875,8.316666603088379,7.012171745300293,1078.4661591126023,78.23721436343853,76.23440043407487,43.80697050938338,95.53459119496856,70.68333942216151,0.05306163199925428,0.4736101322788808,3.845914572543103,69.91957104557642,74.31635388739947,92.76139410187668,78.40615175072412,66.39008462858213,95.33512064343164,620,ANN KLEIN FORENSIC CENTER,STUYVESANT AVENUE,WEST TRENTON,NJ,08628,-999,(609) 633-0900,STATE,OPEN,193,MERCER,34021,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.state.nj.us/humanservices/dmhas/resources/services/treatment/mh_hospitals.html, http://www.state.nj.us/humanservices/dmhas/resources/services/treatment/akfc_census.html",2020-02-04,IMAGERY/OTHER,2020-02-04,https://www.state.nj.us/corrections/pages/index.shtml,NOT AVAILABLE,200,0.00743583374168,{D5321C5C-BE93-4EE8-98C6-1C95EADB6F87},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,920.3594511616091,2.490004388e-6
10006600,49.03337127876154,50.785714285714285,NA,31.4858859806986,95.17795637198624,55.81769436997319,NA,33.225632740980075,56.09539059731483,64.38658142089844,8.46666669845581,43.97760009765625,NA,79.59738846572361,78.83884970157352,94.74530831099196,NA,84.08766066770474,0.15393339142478418,0.3713665603040389,2.2297379272959814,89.43699731903484,71.95710455764075,87.66756032171583,82.6310497760032,74.27136701367425,98.6058981233244,621,ALBERT ELIAS RESIDENTIAL COMMUNITY HOME,479 WEST BURLINGTON STREET,BORDENTOWN,NJ,08505,-999,(609) 324-3610,STATE,OPEN,8,BURLINGTON,34005,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.nj.gov/oag/jjc/prea.html,2017-03-14,IMAGERY/OTHER,2020-02-04,https://www.state.nj.us/corrections/pages/index.shtml,JUVENILE,25,0.00254839349113,{6AFA006E-02A4-4888-A267-7A190DF807BE},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,309.8647173550514,3.06599455e-7
10006601,NA,1217.4642857142858,29.33000000000004,75.96734752665357,NA,97.26541554959786,11.700844390832328,0.9154550350026924,10.13765613326129,59.43659210205078,7.300000190734863,9.350578784942629,0,34.00435255712731,50.949538795442216,56.782841823056295,63.270440251572325,49.94858469806773,0.14761005938277505,0.02283603367751707,0.05596722735511084,89.11528150134048,5.093833780160858,29.544235924932977,23.75873088887027,27.948323906733098,9.008042895442358,624,COSTELLO PREPARATORY ACADEMY,800 CARRANZA ROAD,TABERNACLE,NJ,08088,-999,(609) 268-1440,STATE,OPEN,18,BURLINGTON,34005,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.nj.gov/oag/jjc/prea.html,2017-03-16,IMAGERY/OTHER,2020-02-04,https://www.state.nj.us/corrections/pages/index.shtml,JUVENILE,32,0.00273414871215,{8E7A72D0-57D8-4C04-92A2-F2C447C8817E},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,343.79918108998993,2.2453971e-7
10003160,0,16.125,31.06000000000003,6.386467328613759,28.473019517795642,37.05093833780161,21.29071170084439,65.75121163166398,34.86034405755005,56.04031944274902,8.755555470784506,25.68642807006836,749.2380333415067,9.466811751904244,84.69886055344547,83.75335120643432,94.0880503144654,50.13655542283566,0.05360245982161767,0.12129249066505096,3.694680903812855,70.13404825737265,44.93297587131367,92.22520107238606,66.23912196826112,50.41200714954894,64.66487935656836,625,BUFFALO FEDERAL DETENTION FACILITY,4250 FRDERAL DR,BATAVIA,NY,14020,-999,(585) 344-6500,FEDERAL,OPEN,519,GENESEE,36037,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ice.gov/detention-facility/buffalo-federal-detention-facility,2017-10-09,IMAGERY/OTHER,2020-02-13,https://www.ice.gov/detention-facilities,NOT AVAILABLE,-999,0.00819865252588,{53E11E25-CEBE-43AA-A635-8504A772F6E1},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,1064.0018488933238,3.767339414e-6
10000754,0,90.84,28.79000000000002,38.713521774198405,28.473019517795642,67.50670241286863,9.71049457177322,24.878836833602584,26.1043546062282,56.70512262980143,7.416666746139526,25.08699321746826,0,12.404787812840045,54.150841020075966,82.73458445040215,63.270440251572325,43.30326304131235,0.35138684362515454,0.03594655092796921,0.08105456626104135,97.15817694369974,12.546916890080428,36.46112600536193,35.42274001768168,34.94345255507408,20.26809651474531,631,FIVE POINTS CORRECTIONAL FACILITY,6600 STATE ROUTE 96,ROMULUS,NY,14541,-999,(607) 869-5111,STATE,OPEN,1259,SENECA,36099,USA,922140,CORRECTIONAL INSTITUTIONS,https://doccs.ny.gov/location/five-points-correctional-facility,2016-04-08,IMAGERY/OTHER,2020-02-13,http://www.doccs.ny.gov/faclist.html,MAXIMUM,1587,0.0248094347795,{DA7F943B-482F-49BB-A56F-2CA7F4B08D23},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,3376.269167381367,3.2065637536e-5
10003235,23.87100315661671,21.5,NA,0.7452592957274246,82.49138920780712,40.911528150134046,NA,84.11416262789444,65.72155266160217,64.08721160888672,NA,0,NA,77.20348204570186,NA,7.399463806970509,NA,23.90113744509387,0.20260607974502584,0.27333178150806314,518.8435093451016,93.19034852546918,67.66756032171581,99.89276139410188,85.72256505058019,58.44841838575874,84.45040214477211,632,MCC NEW YORK,150 PARK ROW,NEW YORK,NY,10007,-999,(646) 836-6300,FEDERAL,OPEN,767,NEW YORK,36061,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/nym/,2016-02-16,IMAGERY/OTHER,2020-02-13,https://www.bop.gov/locations/,MAXIMUM,474,0.00218716531408,{95701C60-932E-4915-8E1A-FBEF483F5358},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,266.538569388508,2.44327222e-7
10000763,0,143.71428571428572,30.557619047619085,14.441908328383498,28.473019517795642,76.94369973190348,17.55126658624849,52.88099084544965,37.761884485777834,57.777557373046875,6.922222296396892,35.455421447753906,0,18.443960826985855,40.20618556701031,90.67024128686327,63.270440251572325,45.41540306550888,0.06932997156077661,0.04458980854475581,0.13587036929470434,75.60321715817693,18.552278820375335,49.06166219839142,40.97886564837094,41.385384399885886,37.74798927613941,636,SHAWANGUNK CORRECTIONAL FACILITY,200 QUICK RD,WALLKILL,NY,12589,0750,(845) 895-2081,STATE,OPEN,541,ULSTER,36111,USA,922140,CORRECTIONAL INSTITUTIONS,https://doccs.ny.gov/location/shawangunk-correctional-facility,2015-11-13,IMAGERY/OTHER,2020-02-13,https://doccs.ny.gov/location/shawangunk-correctional-facility,MAXIMUM,575,0.0123974006736,{E42279CA-3DE3-4CC2-89A8-418BA27B77E0},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,1602.2503275837637,9.326273441e-6
10001496,6.572535337231132,85.74285714285715,26.33000000000004,58.49704328413744,54.7646383467279,66.4343163538874,2.955367913148371,7.700592353257943,16.963173162612986,54.12434005737305,6.408333420753479,36.65052795410156,0,3.5364526659412405,27.02116115029843,91.36729222520108,63.270440251572325,27.262511824655036,0.02697685594333124,0.02795383580714408,0.07466746807533835,51.206434316353885,7.506702412868632,34.90616621983914,23.762490840235152,22.66272527583439,4.450402144772117,637,ALTONA CORRECTIONAL FACILITY,555 DEVILS DEN RD,ALTONA,NY,12910,3000,(518) 236-7841,STATE,OPEN,739,CLINTON,36019,USA,922140,CORRECTIONAL INSTITUTIONS,https://doccs.ny.gov/location/altona-correctional-facility,2015-11-13,IMAGERY/OTHER,2020-02-13,https://doccs.ny.gov/location/altona-correctional-facility,MEDIUM,512,0.0120572153109,{62C3C48A-DAB0-4896-9A98-CB26CDEBED9B},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,1608.69876070422,8.340037573e-6
10004921,37.67976669153475,1.8085106382978724,29.17659574468087,10.026830310271164,91.38920780711824,16.032171581769436,11.097708082026536,59.666128163704904,31.38427528985718,60.4897346496582,9.566666920979818,7.755674362182617,31.85840147668619,45.91947769314472,95.22517634291916,48.36461126005362,73.20754716981132,62.72751322022252,0.10872676897540036,0.41621757712841434,0.13778719003171502,84.343163538874,72.76139410187668,49.32975871313673,67.14597169740571,53.75258673582847,73.51206434316354,641,FCI TERRE HAUTE,4200 BUREAU RD N,TERRE HAUTE,IN,47808,-999,(812) 238-1531,FEDERAL,OPEN,966,VIGO,18167,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/tha/,2016-02-16,IMAGERY/OTHER,2019-12-11,https://www.bop.gov/locations/,MEDIUM,966,0.0169480061626,{94B8D981-872A-430B-81E6-55240B60173B},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,2067.1088093114586,1.6367500159e-5
10004923,21.13481023864212,2.1333333333333333,30.880000000000024,4.7243638913535,79.39150401836969,17.158176943699733,20.325693606755127,69.520732364028,37.24785098628171,60.67870140075683,9.508333683013916,7.755674362182617,62.4235483713926,48.42219804134929,94.73684210526316,48.36461126005362,78.74213836477988,64.65090035532917,0.0943806541081128,0.27815394157141915,0.1216142849874405,82.03753351206434,68.09651474530831,46.59517426273459,63.84979000619569,55.24951378260219,77.21179624664879,644,USP TERRE HAUTE,4700 BUREAU RD S,TERRE HAUTE,IN,47802,-999,(812) 244-4400,FEDERAL,OPEN,1355,VIGO,18167,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/thp/,2016-02-16,IMAGERY/OTHER,2019-12-11,https://www.bop.gov/locations/,MAXIMUM,1355,0.0178084559833,{2D798A39-D652-478E-BC25-6BDBB462D11B},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,2142.4573498178524,1.637674272e-5
10001504,3.789582685737954,163.25,30.123469387755144,29.438067268254947,46.44087256027555,79.83914209115281,15.13872135102533,35.54119547657512,37.58238739575844,59.61814498901367,6.758333325386047,3.5786683559417725,0,35.79978237214363,35.051546391752574,27.1313672922252,63.270440251572325,38.310253577406655,0.12207492188876164,0.0770599420396449,0.9597285074626424,86.48793565683646,32.38605898123325,79.14209115281501,60.52113327162687,45.47125808159732,50.02680965147454,646,GREEN HAVEN CORRECTIONAL FACILITY,594 STATE ROUTE 216,STORMVILLE,NY,12582,0010,(845) 221-2711,STATE,OPEN,2038,DUTCHESS,36027,USA,922140,CORRECTIONAL INSTITUTIONS,https://doccs.ny.gov/location/green-haven-correctional-facility,2015-11-13,IMAGERY/OTHER,2020-02-13,https://doccs.ny.gov/location/green-haven-correctional-facility,MAXIMUM,2232,0.0190737903094,{AE8B31B3-6FD4-4EE8-AFD2-F6E9625B0F62},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,2437.0160463478264,2.1285489211999998e-05
10005600,6.507132888403763,20.37037037037037,32.97000000000003,19.255628105737404,54.47761194029851,39.571045576407506,37.21351025331725,46.14970382337103,43.86481336366341,70.80899429321289,NA,19.38057041168213,16.32339047419258,94.77693144722524,NA,73.67292225201072,68.74213836477988,78.29689252095224,0.04824573231850242,0.4965092075076823,0.24459691047513715,67.50670241286863,74.95978552278821,62.62734584450402,68.17833828791731,63.44668139084432,92.11796246648794,648,INDIANA STATE PRISON ISO,201 WOODLAWN AVENUE,MICHIGAN CITY,IN,46360,-999,(219) 874-7258,STATE,OPEN,280,LAPORTE,18091,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.in.gov/idoc/2413.htm,2017-10-01,IMAGERY/OTHER,2019-12-11,http://www.in.gov/idoc/2332.htm,MEDIUM,385,0.00428224747037,{E20EDC5D-BF42-4F0E-A0FB-4F6A6B8507FB},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,525.7818424667292,9.71310245e-7
10003140,0,67,28.56627118644072,41.344648709091395,28.473019517795642,61.34048257372654,8.986731001206273,22.078621432417876,24.26267061293509,54.1869265238444,6.475000023841858,3.7905118465423584,24.353332261889367,3.6996735582154514,28.377645143787305,27.828418230563003,71.38364779874213,21.37010984781436,0.02889838420126116,0.03891128921741094,1.454204023414544,52.92225201072386,14.47721179624665,83.59249329758714,40.00953536140305,28.54743860738417,9.919571045576408,649,WASHINGTON CORRECTIONAL FACILITY,72 LOCK 11 LANE,COMSTOCK,NY,12821,0180,(518) 639-4486,STATE,OPEN,868,WASHINGTON,36115,USA,922140,CORRECTIONAL INSTITUTIONS,https://doccs.ny.gov/location/washington-correctional-facility,2015-11-13,IMAGERY/OTHER,2020-02-13,https://doccs.ny.gov/location/washington-correctional-facility,MEDIUM,924,0.0280946916266,{CF9E4A9F-4DFF-44A3-B400-976279DD9822},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,3568.966473600368,2.605419444e-5
10001065,22.08385927596131,0.125,35.210000000000036,13.34838746347354,80.36739380022962,4.825737265415549,55.72979493365501,54.71190091545503,32.97639692242638,60.55426788330078,9.825000047683716,6.50900411605835,965.1802168977338,46.95321001088139,96.9614758545849,38.337801608579085,95.09433962264151,63.82805265107409,0.08818920229288736,0.2274829275310241,0.44897255510309503,80.64343163538874,63.96782841823057,70.13404825737265,71.25573735007633,56.020062307858936,79.14209115281501,650,INDIANA WOMEN'S PRISON,2596 GIRLS SCHOOL ROAD,INDIANAPOLIS,IN,46214,-999,(317) 244-3387,STATE,OPEN,609,MARION,18097,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.in.gov/idoc/2412.htm,2017-10-01,IMAGERY/OTHER,2019-12-11,http://www.in.gov/idoc/2332.htm,MAXIMUM,2300,0.0151469369826,{0A208029-4705-4798-B0C0-FEB6271EAD3D},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,1843.0493969881022,1.0930762229e-5
10003141,0,47.21052631578947,29.09931034482762,36.15988062165108,28.473019517795642,54.31635388739946,10.85645355850422,27.08669897684437,25.96880999537851,54.1978874206543,6.455555597941081,3.7954238653182983,0,3.754080522306855,27.835051546391753,27.882037533512065,63.270440251572325,20.72073919148129,0.03000072828108115,0.04075752259861624,0.7887402592992866,53.88739946380697,15.656836461126003,77.05093833780161,40.20898012439601,28.96617643708527,10.455764075067025,654,GREAT MEADOW CORRECTIONAL FACILITY,11739 STATE ROUTE 22,COMSTOCK,NY,12821,0051,(518) 639-5516,STATE,OPEN,1649,WASHINGTON,36115,USA,922140,CORRECTIONAL INSTITUTIONS,https://doccs.ny.gov/location/great-meadow-correctional-facility,2015-11-13,IMAGERY/OTHER,2020-02-13,https://doccs.ny.gov/location/great-meadow-correctional-facility,MAXIMUM,-999,0.0149220041939,{B1D9E0EE-D5D0-4921-A503-F87A5256ACFD},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,1945.7321835327875,1.2953386074e-5
10000528,1.859424152796931,300.7027027027027,37.670000000000016,14.975760396787225,38.059701492537314,89.59785522788204,70.32569360675512,52.18093699515347,59.476749040354775,60.16102981567383,5.400000095367432,45.15802001953125,NA,42.92709466811752,5.371676614215952,96.13941018766756,NA,28.091888521765405,0.00664215924757097,0.2484846104393997,0.10230175622169334,5.576407506702412,65.84450402144772,42.46648793565683,24.982743348489347,37.51712697020318,26.05898123324397,658,SW FLORIDA REGIONAL JUVENILE DETENTION CENTER,2525 ORTIZ AVE,FORT MYERS,FL,33905,-999,(239) 332-6927,STATE,OPEN,54,LEE,12071,USA,922140,CORRECTIONAL INSTITUTIONS,"https://nces.ed.gov/ccd/schoolsearch/, http://www.djj.state.fl.us/programs-facilities/detention-centers",2019-12-12,IMAGERY/OTHER,2019-12-12,http://www.djj.state.fl.us/programs-facilities/detention-centers,JUVENILE,60,0.00299445483673,{C7080664-442F-436C-BDA4-63C3D601F76E},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,354.2482253561711,4.88835123e-7
10003128,0,18.545454545454547,26.65000000000003,51.37297257481608,28.473019517795642,38.49865951742627,3.558504221954162,13.462574044157243,15.13800628002812,55.81918716430664,6.1499998569488525,12.120709419250488,0,8.269858541893363,21.052631578947366,64.07506702412869,63.270440251572325,28.98501965475529,0.03467661183533346,0.03461403992963501,0.08296603794365548,59.088471849865954,11.849865951742627,36.7828418230563,29.531612317240334,24.551546084007914,5.844504021447721,659,CLINTON CORRECTIONAL FACILITY - ANNEX,1074 RT. 374,DANNEMORA,NY,12929,-999,(518) 492-2511,STATE,OPEN,839,CLINTON,36019,USA,922140,CORRECTIONAL INSTITUTIONS,https://doccs.ny.gov/location/clinton-annex,2015-11-13,IMAGERY/OTHER,2020-02-13,https://doccs.ny.gov/location/clinton-annex,MAXIMUM,828,0.0136963465949,{7A7C4408-B7DD-4D80-839F-3780502A6A4D},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,1740.158678236659,1.0772597931e-5
10000745,3.13005156378431,1.2564102564102564,31.630000000000052,13.581785025814074,43.80022962112514,13.351206434316351,25.75392038600724,54.17339795368874,30.05429749578043,55.6025644938151,7.722222010294597,30.290308952331543,1368.2172028370414,7.127312295973885,61.204557786218125,87.88203753351208,96.54088050314463,43.86117193446216,0.06095793518272683,0.096780847828151,56.83357756349906,73.1367292225201,37.85522788203753,99.41018766756032,65.04752313564849,46.32099752196369,52.60053619302949,660,AUBURN CORRECTIONAL FACILITY,135 STATE ST,AUBURN,NY,13024,9000,(315) 253-8401,STATE,OPEN,1601,CAYUGA,36011,USA,922140,CORRECTIONAL INSTITUTIONS,https://doccs.ny.gov/location/auburn-correctional-facility,2017-03-10,IMAGERY/OTHER,2020-02-13,https://doccs.ny.gov/location/auburn-correctional-facility,MAXIMUM,1766,0.0173798472632,{F248C086-B09C-4AAB-A338-3C8177236381},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,2101.5556634300456,1.0059179393e-5
